symbol,datestart,dateend,start,end,opening,closing,highest,lowest,volume,pvolume,svolume,nmatches,BBAND20UP,BBAND20DOWN,EMA20,EMA50,EMA100,MACD,MACDSIGNAL,MACDHISTOG,ROCP5,ROCP10,ROCP20,RSI6,RSI12,RSI24,SMA5,SMA10,SMA20,SMA50,SMA200,ASKS1P,ASKS1S,ASKS2P,ASKS2S,ASKS3P,ASKS3S,ASKS4P,ASKS4S,ASKS5P,ASKS5S,BIDS1P,BIDS1S,BIDS2P,BIDS2S,BIDS3P,BIDS3S,BIDS4P,BIDS4S,BIDS5P,BIDS5S
LTC-BTC,2019-07-22T06:40:16,2019-07-22T06:41:16,1563777616,1563777676,0.009333,0.009331,0.009333,0.009331,195.623222,61.517591,134.105631,43,0.009347394057992746,0.009304905942007216,0.009328417506587833,0.009336099359359773,0.009340261650397528,-4.820900846802534e-06,-6.871098307903478e-06,2.0501974611009438e-06,0.1287691812426397,0.1287691812426397,-0.18185708172870832,67.63090035833363,51.86453472566327,47.524493585510946,0.009326799999999988,0.009321999999999976,0.009326149999999981,0.009341320000000009,0.009344555,0.009338,5.659811,0.009339,3.28,0.009345,2.6,0.009347,0.021432,0.009348,24.023,0.009324,24.023,0.009319,0.021432,0.009318,5.241,0.009317,0.793064,0.009314,8.589201
LTC-BTC,2019-07-22T06:41:16,2019-07-22T06:42:16,1563777676,1563777736,0.009331,0.009337,0.009337,0.009331,235.838251,71.87371,163.964541,50,0.009345046336415874,0.009306153663584091,0.009329234886912802,0.009336134678600568,0.009340197063260943,-3.5713108364147234e-06,-6.211140813605727e-06,2.6398299771910037e-06,0.13942513942513002,0.23617820719269403,-0.12835597390095044,76.83834987490062,58.321542991654056,50.66500473944956,0.009330399999999987,0.009323799999999976,0.009325599999999983,0.00934118000000001,0.00934433,0.009345,5.660132,0.009348,3.28,0.009351,0.2,0.009353,0.021419,0.009354,2.409639,0.009331,2.6,0.00933,15.98311,0.009329,24.023,0.009328,3.308004,0.009325,8.600967
LTC-BTC,2019-07-22T06:42:16,2019-07-22T06:43:16,1563777736,1563777796,0.009337,0.009345,0.009345,0.009337,229.628366,81.471405,148.156961,52,0.009343940765895705,0.00930685923410426,0.009330736326254441,0.00933648233826329,0.009340292170919142,-1.9134119868362276e-06,-5.3515950482518275e-06,3.4381830614156e-06,0.1929880990672126,0.3220611916263959,0.010702054794512686,84.08268485947062,65.12602300228131,54.457158735668536,0.009334599999999988,0.009326799999999975,0.009325399999999982,0.00934118000000001,0.009344155,0.00935,3.28,0.009351,0.1,0.00936,0.021402,0.009364,2.407705,0.009365,24.023,0.009341,2.6,0.00934,1.069343,0.009339,2.641,0.009338,26.623,0.009336,2.793764
LTC-BTC,2019-07-22T06:43:16,2019-07-22T06:44:16,1563777796,1563777856,0.009345,0.009346,0.009346,0.009344,195.075617,78.708081,116.367536,49,0.009344457847979118,0.009306542152020848,0.009332190009468304,0.009336855579900025,0.009340405197237575,-5.129110421612376e-07,-4.38385824703371e-06,3.870947204872472e-06,0.1392906889531861,0.3004936681691377,0.09639070365214017,84.79599483064595,65.885510725257,54.90923519704004,0.009338399999999986,0.009329899999999976,0.009325499999999983,0.009341280000000009,0.009343994999999999,0.009351,0.1,0.009357,5.656439,0.009358,2.843,0.009362,0.021398,0.009364,2.793264,0.009342,3.28,0.009339,2.6,0.009338,25.97782,0.009334,8.591773,0.009333,2.753423
LTC-BTC,2019-07-22T06:44:16,2019-07-22T06:45:16,1563777856,1563777916,0.009346,0.00935,0.00935,0.009346,239.50647,99.684228,139.822242,61,0.009347394057992746,0.009304905942007216,0.00933388619904275,0.009337371047354926,0.00934059519333188,9.092809918984784e-07,-3.3252303992472724e-06,4.234511391145751e-06,0.20362233415496642,0.3326537182101246,0.21436227224009563,87.48749280736477,68.8461130325115,56.70310898109806,0.009341799999999987,0.009333099999999974,0.009326149999999981,0.00934134000000001,0.009343865,0.00936,2.842,0.009366,2.621389,0.009367,26.0235,0.009369,4.753063,0.009372,3.833463,0.009342,3.28,0.009341,2.758075,0.009338,26.644389,0.009336,2.427102,0.009334,0.793064
LTC-BTC,2019-07-22T06:45:16,2019-07-22T06:46:16,1563777916,1563777976,0.00935,0.009356,0.009356,0.00935,176.516065,53.310088,123.205977,42,0.009352345581937345,0.009302554418062619,0.009335992275324393,0.009338101594517478,0.009340900239008477,2.4918043121224115e-06,-2.161823456973336e-06,4.653627769095748e-06,0.2034914854878432,0.3970383088314259,0.3970383088314259,90.5110950064288,72.72014403798424,59.24116227648394,0.009346799999999987,0.009336799999999975,0.009327449999999982,0.009341580000000009,0.00934377,0.009365,2.84,0.009367,2.0001,0.00937,3.393064,0.009371,0.021377,0.009372,0.001234,0.009347,3.28,0.009346,3.153145,0.009343,24.044377,0.00934,2.6,0.009339,3.070258
LTC-BTC,2019-07-22T06:46:16,2019-07-22T06:47:16,1563777976,1563778036,0.009356,0.009355,0.009355,0.009353,198.672298,94.934211,103.738087,43,0.009356532778450865,0.009301967221549098,0.009337802534817308,0.009338764277085422,0.009341179442196429,3.6235043001930922e-06,-1.0047579055400502e-06,4.628262205733143e-06,0.10700909577315493,0.33247533247533007,0.3863075437278819,86.33842142677688,71.11233993680656,58.6433089532568,0.009350399999999988,0.009340399999999976,0.009329249999999982,0.009341880000000009,0.009343685,0.009366,5.649763,0.009367,32.497644,0.009368,2.84,0.009371,0.021377,0.009372,3.393064,0.009345,5.380936,0.009343,0.021377,0.009341,2.0002,0.009339,19.885475,0.009338,24.816064
LTC-BTC,2019-07-22T06:47:16,2019-07-22T06:48:16,1563778036,1563778096,0.009355,0.009354,0.009354,0.009353,184.788679,57.778506,127.010173,41,0.00935987213189217,0.009302127868107793,0.009339345150548992,0.009339361756415405,0.009341433314628183,4.389098258936186e-06,7.401332735519703e-08,4.315084931580989e-06,0.0855981168414223,0.2894821486008282,0.39712353761939295,81.81243588210643,69.43754620103041,58.032193216908404,0.009352199999999988,0.009343399999999977,0.009330999999999982,0.009342080000000008,0.009343595,0.00936,0.002241,0.009369,5.672481,0.00937,2.84,0.009372,9.176724,0.009373,0.001234,0.009349,3.28,0.009346,3.668656,0.009345,19.883768,0.009344,26.938677,0.009343,2.0004
LTC-BTC,2019-07-22T06:48:16,2019-07-22T06:49:16,1563778096,1563778156,0.009354,0.009354,0.009354,0.009354,161.62738,43.387968,118.239412,42,0.009362624317792336,0.00930307568220763,0.009340740850496708,0.00933993580518343,0.00934168215988307,4.938904371809549e-06,1.0469915362460674e-06,3.891912835563482e-06,0.04278074866308873,0.22500803600128777,0.3648068669527823,81.81243588210643,69.43754620103041,58.032193216908404,0.009353799999999989,0.009346099999999977,0.009332849999999983,0.009342240000000007,0.009343520000000001,0.00936,0.002241,0.009365,5.653288,0.009366,2.84,0.009369,0.021381,0.00937,8.476724,0.009349,6.120416,0.009346,2.6,0.009345,20.28325,0.009344,25.091885,0.009343,2.0004
LTC-BTC,2019-07-22T06:49:16,2019-07-22T06:50:16,1563778156,1563778216,0.009354,0.009354,0.009355,0.009354,255.21343,82.354045,172.859385,56,0.009365068682802489,0.009304031317197477,0.009342003626639879,0.00934048734223506,0.009341926077509149,5.313380336347331e-06,1.9002692962663201e-06,3.4131110400810113e-06,-0.021376656690896383,0.2464901939770519,0.3648068669527823,81.81243588210643,69.43754620103041,58.032193216908404,0.009354599999999987,0.009348199999999977,0.009334549999999983,0.009342080000000008,0.009343475,0.00936,0.002241,0.009367,5.652798,0.009368,2.84,0.009369,3.414445,0.009372,28.429217,0.009349,3.28,0.009345,5.793057,0.009344,24.023,0.009343,3.069399,0.009341,0.021381
LTC-BTC,2019-07-22T06:50:16,2019-07-22T06:51:16,1563778216,1563778276,0.009354,0.009353,0.009358,0.009353,169.295721,92.43154,76.864181,40,0.009366961014287552,0.009305438985712415,0.009343050900293224,0.00934097803469643,0.009342145363103026,5.466449763421796e-06,2.6135053896974156e-06,2.8529443737243806e-06,-0.021378941742386588,0.17136125093713603,0.3648460135207753,75.01706929773925,67.3774080659037,57.35312670179102,0.009353999999999987,0.009350399999999977,0.009336199999999984,0.009342100000000006,0.009343425,0.009358,0.002241,0.009368,24.023,0.009369,2.022082,0.00937,0.793064,0.009373,2.601234,0.009349,3.28,0.009348,2.6,0.009345,2.6,0.009343,2.876127,0.009341,8.585805
LTC-BTC,2019-07-22T06:51:16,2019-07-22T06:52:16,1563778276,1563778336,0.009353,0.00935,0.009351,0.00935,214.647977,86.396447,128.25153,54,0.009368008056778303,0.009307491943221663,0.009343712719312917,0.009341331837257353,0.009342300900467324,5.2847639896089205e-06,3.1477571096797167e-06,2.1370068799292037e-06,-0.04276245456487916,0.05350454788658675,0.3757380568974805,57.749099389159426,61.41419214168687,55.326466557788315,0.009352999999999986,0.009351699999999977,0.009337749999999983,0.009341740000000008,0.00934336,0.009358,0.002241,0.009359,5.655438,0.00936,2.84,0.009365,1.97337,0.009366,0.793064,0.009343,2.6,0.00934,21.361644,0.009339,27.267046,0.009338,0.021387,0.009337,8.568085
LTC-BTC,2019-07-22T06:52:16,2019-07-22T06:53:16,1563778336,1563778396,0.00935,0.009353,0.009353,0.00935,187.548006,77.086629,110.461377,47,0.009368703571209046,0.009310596428790922,0.009344597222235497,0.00934178941226687,0.009342512763824406,5.321508594290786e-06,3.582507406601931e-06,1.739001187688855e-06,-0.010690613641215154,0.07489835223625146,0.40794417606011635,66.8938375922894,64.81164729206503,56.91513041769591,0.009352799999999986,0.009352499999999977,0.009339649999999984,0.009341740000000008,0.009343305000000001,0.009358,0.002241,0.009368,0.021384,0.009372,14.133416,0.009373,28.429117,0.009374,2.6,0.009349,3.28,0.009348,2.6,0.009346,1.068656,0.009345,20.278042,0.009344,27.07853
LTC-BTC,2019-07-22T06:53:16,2019-07-22T06:54:16,1563778396,1563778456,0.009353,0.009353,0.009353,0.009351,215.921663,87.345223,128.57644,53,0.009368822513635511,0.009314277486364458,0.009345397486784496,0.009342229043158365,0.009342720431867487,5.289653129647923e-06,3.92393655121113e-06,1.365716578436793e-06,-0.010690613641215154,0.03208556149732118,0.37561708521142206,66.8938375922894,64.81164729206503,56.91513041769591,0.009352599999999985,0.009353199999999978,0.009341549999999985,0.009341560000000007,0.009343240000000001,0.009358,0.002241,0.009368,0.021385,0.009372,5.650743,0.009373,26.428517,0.009374,2.6,0.00935,13.513848,0.009348,2.6,0.009347,1.068541,0.009345,20.272496,0.009344,24.023
LTC-BTC,2019-07-22T06:54:16,2019-07-22T06:55:16,1563778456,1563778516,0.009353,0.009355,0.009355,0.009352,216.737434,111.420412,105.317022,49,0.009368999999999985,0.009317799999999984,0.00934631201185264,0.009342729864995292,0.009342963591632487,5.363958356725124e-06,4.211940912313929e-06,1.152017444411195e-06,0.021383513311239874,-0.010688328345438921,0.3863075437278819,72.58927476624064,67.10930360426943,57.99934033531747,0.009352799999999986,0.009353699999999979,0.009343399999999984,0.009341740000000008,0.009343170000000001,0.009358,0.002241,0.009369,5.64951,0.00937,2.86138,0.009373,2.405517,0.009374,4.6008,0.009352,3.278915,0.009351,2.6,0.009349,24.023,0.009348,1.068427,0.009345,8.560307
LTC-BTC,2019-07-22T06:55:16,2019-07-22T06:56:16,1563778516,1563778576,0.009355,0.009355,0.009355,0.009352,190.519097,100.826149,89.692948,52,0.009368657195058219,0.009321742804941753,0.009347139439295245,0.009343211046760183,0.009343201936352635,5.361046972166342e-06,4.4417621242844114e-06,9.192848478819303e-07,0.053475935828874825,0,0.3863075437278819,72.58927476624064,67.10930360426943,57.99934033531747,0.009353199999999987,0.00935359999999998,0.009345199999999986,0.009341780000000008,0.009343110000000002,0.009358,0.002241,0.00937,0.02138,0.009372,2.8407,0.009373,2.405517,0.009374,2.0008,0.009353,14.544422,0.009352,2.6,0.00935,20.21485,0.009349,24.023,0.009348,2.985012
LTC-BTC,2019-07-22T06:56:16,2019-07-22T06:57:16,1563778576,1563778636,0.009355,0.009365,0.009365,0.00935,212.327316,109.147143,103.180173,54,0.009369184095554102,0.00932581590444587,0.009348840445076652,0.009344065515514687,0.009343633581177334,6.095392218199991e-06,4.7724881430675275e-06,1.3229040751324634e-06,0.12830107986742068,0.1175967500534594,0.4397254397254329,87.75572268239748,76.31271051496827,63.06015545527543,0.009356199999999986,0.009354599999999979,0.009347499999999986,0.009342220000000007,0.009343090000000002,0.009374,0.001234,0.009377,14.399353,0.009378,26.0238,0.009381,0.021355,0.009383,6.66,0.009356,2.6,0.009354,1.067741,0.009353,0.021355,0.009352,3.23859,0.009351,0.793064
LTC-BTC,2019-07-22T06:57:16,2019-07-22T06:58:16,1563778636,1563778696,0.009365,0.009366,0.009366,0.009362,184.091703,64.502119,119.589584,46,0.009369862280227048,0.009329337719772924,0.009350474688402685,0.009344925691376857,0.00934407648055996,6.681042855767247e-06,5.154199085607471e-06,1.5268437701597755e-06,0.13899283652303135,0.12828736369467458,0.41814088131230953,88.518080890712,77.01436079270853,63.5188423975536,0.009358799999999987,0.009355799999999978,0.009349599999999986,0.009342820000000007,0.009343080000000002,0.009374,0.001234,0.009375,2.6,0.009376,5.643537,0.009377,16.678853,0.009378,0.793064,0.009358,3.28,0.009357,3.225248,0.009353,0.021354,0.009351,2.6,0.00935,20.721121
LTC-BTC,2019-07-22T06:58:16,2019-07-22T06:59:16,1563778696,1563778756,0.009366,0.009366,0.009366,0.009359,222.847933,94.298519,128.549414,53,0.009370177667594183,0.009332922332405786,0.009351953289507192,0.009345752134852276,0.009344510609657781,7.063748707358125e-06,5.536109009957602e-06,1.5276396974005228e-06,0.11758417958309841,0.12828736369467458,0.35358405657344955,88.518080890712,77.01436079270853,63.518842397553605,0.009361399999999987,0.009356999999999978,0.009351549999999985,0.009343080000000007,0.009343070000000002,0.009374,0.001234,0.009376,7.128648,0.009377,5.934459,0.00938,4.8795,0.009381,8.464599,0.009358,3.28,0.009357,5.35898,0.009354,24.023,0.009353,0.021354,0.009351,8.555282
LTC-BTC,2019-07-22T06:59:16,2019-07-22T07:00:16,1563778756,1563778816,0.009366,0.009364,0.009364,0.009357,244.318501,77.690005,166.628496,51,0.009370407801709042,0.00933579219829093,0.009353100595268412,0.00934646773740709,0.009344896538179409,7.123546753961055e-06,5.8535965587582924e-06,1.2699501952027623e-06,0.09620523784073037,0.11760932321181003,0.3536598435323121,75.0588480570164,71.94216560055996,61.846469826841954,0.009363199999999985,0.009357999999999977,0.009353099999999986,0.009343280000000008,0.00934305,0.009373,5.647162,0.009374,3.765845,0.009376,0.793064,0.009377,5.934459,0.009378,24.023,0.009356,3.28,0.009355,3.029025,0.009353,2.6,0.009352,0.021357,0.00935,24.023
LTC-BTC,2019-07-22T07:00:16,2019-07-22T07:01:16,1563778816,1563778876,0.009364,0.009365,0.009365,0.009362,145.047656,66.300748,78.746908,53,0.009369586480311406,0.009340013519688566,0.009354233871909517,0.00934719449280289,0.009345294626532292,7.168989135159301e-06,6.1166750740384945e-06,1.0523140611208065e-06,0,0.16042780748662447,0.2998821891399834,77.14400918310872,72.9151572793291,62.36347323917457,0.009365199999999985,0.009359199999999977,0.009354799999999986,0.009343540000000008,0.009343015000000001,0.009371,2.6,0.009372,5.652752,0.009373,11.551208,0.009374,24.024234,0.009376,5.934459,0.00936,2.733886,0.009354,3.28,0.009353,0.021355,0.009347,2.6,0.009346,20.366504
LTC-BTC,2019-07-22T07:01:16,2019-07-22T07:02:16,1563778876,1563778936,0.009365,0.009364,0.009364,0.009356,96.835971,40.476042,56.359929,24,0.009368991728855556,0.009343308271144414,0.009355163979346706,0.009347853532300816,0.009345665029967296,7.043122178715042e-06,6.301964494973804e-06,7.411576837412374e-07,-0.02135383301301015,0.11760932321181003,0.2033172819689851,70.11027387127103,70.25728031337098,61.49396325771472,0.009364999999999984,0.009360599999999978,0.009356149999999985,0.009343800000000008,0.00934302,0.009369,1.494605,0.009374,0.001234,0.009376,2.6,0.009377,8.213959,0.009378,24.023,0.009358,3.28,0.009352,24.023,0.009351,2.62136,0.00935,2.74253,0.009347,8.558936
LTC-BTC,2019-07-22T07:02:16,2019-07-22T07:03:16,1563778936,1563778996,0.009364,0.009365,0.009365,0.009364,176.963497,66.545094,110.418403,41,0.009369467061337821,0.00934483293866215,0.009356100743218448,0.009348525942798823,0.00934604790066101,6.9440170455611905e-06,6.4303750050912815e-06,5.13642040469909e-07,-0.010676916506505076,0.12830107986742068,0.2032955274983942,73.05804749203747,71.39477905273394,62.046146922783905,0.009364799999999984,0.009361799999999977,0.009357149999999986,0.009344040000000008,0.009343,0.009373,2.0001,0.009374,0.001234,0.009375,4.887669,0.009377,5.934459,0.009378,24.023,0.009358,3.28,0.009356,2.988679,0.009353,0.021354,0.009351,2.6,0.009348,20.554315
LTC-BTC,2019-07-22T07:03:16,2019-07-22T07:04:16,1563778996,1563779056,0.009365,0.009366,0.009366,0.009365,169.625379,88.70526,80.920119,40,0.009369919027147545,0.009346380972852425,0.009357043529578597,0.009349211199943969,0.00934644299173703,6.867008556106155e-06,6.5177017152942566e-06,3.4930684081189846e-07,0.02135839384876688,0.11758417958309841,0.171122994652392,75.90910732290071,72.54043055831708,62.605702867953454,0.009364799999999984,0.009363099999999977,0.009358149999999985,0.009344180000000007,0.00934302,0.009374,0.001234,0.009375,1.494605,0.009376,5.649043,0.009377,11.927523,0.009378,24.023,0.009359,3.28,0.009356,3.21122,0.009354,2.621353,0.009353,26.623,0.009351,1.068084
LTC-BTC,2019-07-22T07:04:16,2019-07-22T07:05:16,1563779056,1563779116,0.009366,0.00936,0.009366,0.00936,221.220155,63.228699,157.991456,51,0.009369826314240378,0.009347473685759593,0.009357325098190159,0.009349634290142244,0.009346711447346197,6.249785283098802e-06,6.464118428855166e-06,-2.1433314575636407e-07,-0.053390282968497564,0.0534473543559572,0.042753313381792765,43.08315815441505,57.473777792581714,57.31525401691811,0.009363999999999983,0.009363599999999977,0.009358649999999986,0.009344100000000008,0.009342995,0.009362,0.085892,0.009368,1.494605,0.009372,0.793064,0.009374,0.001234,0.009376,5.934459,0.009359,3.28,0.009352,2.6,0.00935,1.068198,0.009349,23.757562,0.009348,26.045266
LTC-BTC,2019-07-22T07:05:16,2019-07-22T07:06:16,1563779116,1563779176,0.00936,0.009356,0.009356,0.009355,168.911087,81.944945,86.966142,43,0.009369826314240378,0.009347473685759593,0.009357198898362526,0.00934988392582294,0.009346895379081916,5.375894852303539e-06,6.246473713544841e-06,-8.70578861241302e-07,-0.08543357539514161,-0.09610250934330301,0.010689470871184022,32.0094777759664,49.9314088519522,54.13301367887736,0.009362199999999984,0.009363699999999978,0.009358649999999986,0.009343980000000007,0.009342930000000001,0.009362,0.085892,0.009364,1.494605,0.009372,14.155818,0.009373,27.232664,0.009374,4.405702,0.009351,3.28,0.009348,5.2,0.009347,1.068541,0.009345,3.287784,0.009344,20.539918
LTC-BTC,2019-07-22T07:06:16,2019-07-22T07:07:16,1563779176,1563779236,0.009356,0.009355,0.009355,0.009354,209.385439,104.909039,104.4764,43,0.009369826314240378,0.009347473685759593,0.009356989479470857,0.009350084556182825,0.009347055866624848,4.550187023591792e-06,5.907216375554232e-06,-1.3570293519624396e-06,-0.10678056593699513,-0.11744608157162992,0.0106906136412337,29.717952793788,48.20609331014107,53.360149450470225,0.009360399999999986,0.009362699999999977,0.009358649999999986,0.009343860000000008,0.009342860000000001,0.009362,1.580497,0.009371,5.651534,0.009372,10.919802,0.009373,24.023,0.009374,4.405702,0.009353,2.6,0.009351,3.28,0.009348,1.068427,0.009344,23.548383,0.009343,24.023
